tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,1,200033,1,,Serena Williams,R,175,USA,32.2,202458,,WC,Ashleigh Barty,R,166,AUS,17.7,6-2 6-1,3,R128,,6,2,34,20,20,8,,0,0,1,4,55,28,14,11,,5,10,1,13260,155,412
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,2,201570,,,Vesna Dolonc,R,170,SRB,24.4,202418,,,Lara Arruabarrena,R,166,ESP,21.8,2-6 6-2 6-4,3,R128,,7,4,74,48,33,10,,3,7,0,3,78,48,33,10,,5,10,104,627,102,635
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,3,201662,,,Karolina Pliskova,R,184,CZE,21.8,201426,,WC,Pauline Parmentier,R,175,FRA,27.9,6-0 6-1,3,R128,,5,0,50,30,26,7,,2,2,3,6,51,32,16,4,,9,14,70,849,238,255
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,4,201290,31,,Daniela Hantuchova,R,181,SVK,30.7,201586,,Q,Heather Watson,R,170,GBR,21.6,7-5 3-6 6-3,3,R128,,6,2,81,55,43,10,,3,7,8,3,109,67,41,19,,8,13,33,1475,121,525
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,5,201325,17,,Samantha Stosur,R,172,AUS,29.7,201344,,,Klara Koukalova,R,166,CZE,31.8,6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,,17,2675,32,1515
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,6,201450,,,Tsvetana Pironkova,R,180,BUL,26.3,201562,,,Silvia Soler Espinosa,R,169,ESP,26.1,6-3 6-2,3,R128,,5,0,52,32,28,12,,3,3,3,2,60,30,18,14,,2,5,57,1036,78,787
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,7,202470,,,Annika Beck,R,170,GER,19.9,201549,,,Petra Martic,R,181,CRO,22.9,6-0 6-0,3,R128,,0,0,39,26,18,8,,2,2,2,6,38,19,8,4,,5,11,54,1086,109,608
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,8,201421,14,,Ana Ivanovic,R,184,SRB,26.1,202428,,,Kiki Bertens,R,182,NED,22.0,6-4 6-4,3,R128,,3,4,68,41,24,9,,5,11,2,4,66,40,15,11,,1,9,14,3010,93,697
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,9,201386,,,Jie Zheng,R,164,CHN,30.5,201311,12,,Roberta Vinci,R,163,ITA,30.9,6-4 6-3,3,R128,,0,2,62,42,26,10,,7,10,3,3,61,40,23,7,,2,7,56,1073,12,3170
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,10,201619,,,Madison Keys,R,178,USA,18.9,201537,,,Patricia Mayr Achleitner,R,169,AUT,27.1,6-2 6-7(8) 9-7,3,R128,,,,,,,,,,,,,,,,,,,,36,1425,85,764
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,11,201348,,WC,Casey Dellacqua,L,165,AUS,28.9,201329,,,Vera Zvonareva,R,172,RUS,29.3,6-2 6-2,3,R128,,0,0,44,29,22,13,,1,1,2,4,63,41,22,9,,6,10,120,532,,
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,12,201465,18,,Kirsten Flipkens,R,165,BEL,28.0,201573,,,Laura Robson,L,180,GBR,19.9,6-3 6-0,3,R128,,7,2,37,21,18,11,,0,0,2,5,44,25,14,5,,1,6,19,2465,48,1183
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,13,202446,30,,Eugenie Bouchard,R,178,CAN,19.8,203489,,WC,Hao Chen Tang,R,,CHN,19.8,7-5 6-1,3,R128,,,,,,,,,,,,,,,,,,,,31,1629,487,72
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,14,200043,,,Virginie Razzano,R,173,FRA,30.6,202421,,,Alison Van Uytvanck,R,173,BEL,19.8,7-6(3) 7-6(3),3,R128,,7,9,88,51,39,18,,5,7,5,4,72,39,32,15,,1,3,100,666,110,608
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,15,201616,,,Lauren Davis,R,157,USA,20.2,203500,,WC,Sachia Vickery,R,162,USA,18.6,6-3 6-3,3,R128,,,,,,,,,,,,,,,,,,,,68,865,190,331
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,16,201504,,,Julia Goerges,R,180,GER,25.1,201506,7,,Sara Errani,R,164,ITA,26.7,6-3 6-2,3,R128,,4,2,58,29,20,15,,3,5,1,0,56,43,21,5,,4,9,73,836,7,4435
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,17,201419,4,,Na Li,R,172,CHN,31.8,211951,,Q,Ana Konjuh,R,174,CRO,16.0,6-2 6-0,3,R128,,3,0,45,34,24,7,,1,1,0,5,52,26,13,9,,7,12,4,5970,241,255
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,18,202505,,Q,Belinda Bencic,R,175,SUI,16.8,200617,,,Kimiko Date Krumm,R,163,JPN,43.2,6-4 4-6 6-3,3,R128,,5,5,86,46,25,15,,5,13,1,4,95,67,31,10,,10,20,187,339,80,772
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,19,201556,,Q,Lucie Hradecka,R,177,CZE,28.6,202499,,,Donna Vekic,R,179,CRO,17.5,6-3 6-1,3,R128,,9,4,46,25,23,12,,5,5,1,2,49,23,17,9,,3,7,146,431,94,696
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,20,201425,26,,Lucie Safarova,L,177,CZE,26.9,202498,,,Julia Glushko,R,171,ISR,24.0,7-5 3-6 6-1,3,R128,,3,4,85,50,37,21,,5,7,6,3,89,54,35,20,,4,8,26,1775,90,721
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,21,201505,22,,Kate Makarova,L,178,RUS,25.6,200748,,,Venus Williams,R,185,USA,33.5,2-6 6-4 6-4,3,R128,,1,4,109,69,43,17,,9,14,5,8,91,50,36,18,,7,12,22,2061,37,1327
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,22,201604,,LL,Irina Falconi,R,163,USA,23.6,201286,,,Anabel Medina Garrigues,R,169,ESP,31.4,6-3 6-1,3,R128,,,,,,,,,,,,,,,,,,,,142,446,101,665
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,23,201512,,,Monica Niculescu,R,168,ROU,26.3,201424,,,Shahar Peer,R,170,ISR,26.7,6-4 6-1,3,R128,,1,0,55,45,26,3,,4,7,2,1,55,44,21,2,,3,10,64,955,75,818
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,24,201513,15,,Sabine Lisicki,R,178,GER,24.3,200002,,,Mirjana Lucic,R,181,CRO,31.8,6-2 6-1,3,R128,,7,6,73,38,32,15,,7,7,2,10,53,23,17,8,,4,8,15,2915,111,607
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,25,201493,9,,Angelique Kerber,L,173,GER,25.9,201457,,WC,Jarmila Gajdosova,R,174,AUS,26.7,6-3 0-6 6-2,3,R128,,6,5,88,57,36,13,,7,11,2,6,73,39,29,12,,3,7,9,4070,329,141
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,26,201485,,Q,Alla Kudryavtseva,R,178,RUS,26.1,201614,,,Caroline Garcia,R,177,FRA,20.2,6-2 7-6(7),3,R128,,3,4,91,53,37,14,,2,6,3,7,79,46,22,15,,4,10,162,399,76,806
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,27,201518,,,Yanina Wickmayer,R,182,BEL,24.2,202477,,,Dinah Pfizenmaier,R,171,GER,22.0,7-6(5) 6-3,3,R128,,6,8,93,54,38,15,,13,15,3,12,89,43,24,23,,3,7,63,957,92,698
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,28,201590,,,Alison Riske Amritraj,R,173,USA,23.5,201455,23,,Elena Vesnina,R,176,RUS,27.4,6-2 6-2,3,R128,,4,3,39,25,24,8,,0,0,2,4,52,32,17,10,,4,8,53,1110,28,1745
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,29,201355,28,,Flavia Pennetta,R,172,ITA,31.8,202456,,,Alexandra Cadantu Ignatik,R,170,ROU,23.6,6-0 6-2,3,R128,,2,3,48,19,16,14,,2,3,1,8,59,34,14,9,,11,17,29,1735,60,967
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,30,201620,,,Monica Puig,R,170,PUR,20.2,201588,,Q,Anna Tatishvili,R,171,GEO,23.9,6-2 6-4,3,R128,,8,5,66,40,30,13,,7,8,0,4,50,34,20,5,,1,5,58,995,126,499
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,31,201621,,,Mona Barthel,R,185,GER,23.5,201533,,,Shuai Zhang,R,177,CHN,24.9,7-6(4) 6-3,3,R128,,2,3,80,55,41,10,,4,6,2,1,65,49,31,8,,3,6,39,1275,51,1135
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,32,202503,,,Luksika Kumkhum,R,167,THA,20.4,201520,6,,Petra Kvitova,L,183,CZE,23.8,6-2 1-6 6-4,3,R128,,4,6,75,36,26,20,,8,12,3,8,97,58,36,15,,11,16,88,732,6,4835
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,33,201347,8,,Jelena Jankovic,R,177,SRB,28.8,201595,,,Misaki Doi,L,159,JPN,22.7,6-1 6-2,3,R128,,6,6,53,32,23,11,,7,8,1,3,42,22,12,5,,3,8,8,4230,89,724
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,34,201503,,,Ayumi Morita,R,163,JPN,23.8,203297,,,Nadiya Kichenok,R,172,UKR,21.4,6-2 7-6(5),3,R128,,6,2,76,47,30,16,,6,8,4,7,67,42,27,11,,1,5,61,962,106,623
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,35,201597,,,Kurumi Nara,R,155,JPN,22.0,201397,,,Shuai Peng,R,173,CHN,28.0,7-5 4-6 6-3,3,R128,,1,6,89,66,39,10,,4,10,3,5,110,69,40,16,,8,16,74,832,43,1249
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,36,201517,32,,Magdalena Rybarikova,R,180,SVK,25.2,201492,,,Andrea Petkovic,R,180,GER,26.3,6-2 6-3,3,R128,,4,1,54,36,27,8,,2,3,1,4,60,41,23,6,,3,8,35,1450,40,1271
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,37,201523,,,Marina Erakovic,R,174,NZL,25.8,201514,21,,Sorana Cirstea,R,176,ROU,23.7,6-4 7-6(6),3,R128,,6,5,92,54,35,17,,11,14,5,1,69,39,25,13,,2,6,52,1121,21,2170
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,38,201610,,Q,Zarina Diyas,R,172,KAZ,20.2,211701,,Q,Katerina Siniakova,R,174,CZE,17.6,6-2 6-4,3,R128,,1,4,65,48,33,6,,4,6,2,3,65,37,22,10,,1,6,152,414,173,370
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,39,201478,,,Varvara Lepchenko,L,180,USA,27.6,201615,,,Lesia Tsurenko,R,174,UKR,24.6,2-6 6-3 6-4,3,R128,,3,5,94,60,42,15,,6,9,1,3,91,57,35,20,,6,9,50,1141,96,685
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,40,201594,11,,Simona Halep,R,168,ROU,22.2,201565,,Q,Katarzyna Piter,R,173,POL,22.9,6-0 6-1,3,R128,,3,2,41,25,21,9,,2,2,1,3,35,27,12,1,,4,9,11,3335,119,551
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,41,201521,16,,Carla Suarez Navarro,R,162,ESP,25.3,201447,,,Vania King,R,165,USA,24.8,6-3 6-2,3,R128,,0,1,52,41,31,4,,1,2,1,2,51,35,20,5,,1,5,16,2775,71,842
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,42,201448,,,Galina Voskoboeva,R,183,KAZ,29.0,201593,,Q,Irina Camelia Begu,R,181,ROU,23.3,7-5 4-6 7-5,3,R128,,3,3,94,60,41,18,,4,9,2,7,109,68,44,15,,5,11,77,798,127,498
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,43,201527,,,Stefanie Voegele,R,170,SUI,23.8,201540,,,Kristina Mladenovic,R,184,FRA,20.6,7-5 7-5,3,R128,,7,1,58,38,32,13,,0,1,3,8,79,38,29,19,,9,12,46,1190,55,1075
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,44,201495,20,,Dominika Cibulkova,R,161,SVK,24.6,201212,,,Francesca Schiavone,R,166,ITA,33.5,6-3 6-4,3,R128,,0,6,72,44,33,14,,5,6,5,2,57,34,21,11,,4,7,24,1856,42,1250
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,45,201427,25,,Alize Cornet,R,173,FRA,23.9,201555,,,Polona Hercog,R,182,SLO,22.9,1-0 RET,3,R128,,,,,,,,,,,,,,,,,,,,25,1840,66,902
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,46,202429,,,Camila Giorgi,R,168,ITA,22.0,204411,,WC,Storm Sanders,L,166,AUS,19.4,4-6 6-1 6-4,3,R128,,5,13,95,48,38,23,,5,7,2,3,83,52,35,12,,8,12,99,670,219,280
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,47,201498,,,Karin Knapp,R,180,ITA,26.5,202440,,,Paula Ormaechea,R,170,ARG,21.2,6-4 6-2,3,R128,,4,3,57,35,26,8,,1,3,2,7,68,39,26,7,,5,10,44,1230,59,978
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,48,201345,3,,Maria Sharapova,R,188,RUS,26.7,201318,,,Bethanie Mattek Sands,R,168,USA,28.8,6-3 6-4,3,R128,,5,9,72,38,31,13,,4,6,4,8,70,40,27,10,,4,8,3,6076,41,1257
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,49,201474,5,,Agnieszka Radwanska,R,170,POL,24.8,201709,,,Yulia Putintseva,R,163,KAZ,19.0,6-0 5-7 6-2,3,R128,,9,1,82,48,36,15,,5,8,0,6,90,47,29,16,,4,11,5,5470,112,600
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,50,201501,,,Olga Govortsova,R,182,BLR,25.3,202504,,Q,Ying Ying Duan,R,186,CHN,24.5,6-0 7-6(6),3,R128,,10,4,65,44,35,8,,4,5,1,1,75,45,24,16,,8,12,98,681,193,326
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,51,201605,,,Mandy Minella,R,180,LUX,28.1,202489,,Q,Carina Witthoeft,R,176,GER,18.9,6-1 6-4,3,R128,,0,2,54,30,17,16,,4,6,1,4,55,34,16,10,,3,8,107,621,207,296
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,52,201499,29,,Anastasia Pavlyuchenkova,R,177,RUS,22.5,202694,,,Teliana Pereira,R,168,BRA,25.4,7-6(7) 6-4,3,R128,,,,,,,,,,,,,,,,,,,,30,1715,97,682
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,53,202469,,,Garbine Muguruza,R,182,ESP,20.2,201466,24,,Kaia Kanepi,R,181,EST,28.5,6-2 2-6 6-2,3,R128,,5,4,78,40,28,20,,6,9,6,3,76,49,27,12,,7,12,38,1280,23,1922
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,54,203533,,,Anna Karolina Schmiedlova,R,176,SVK,19.3,201693,,,Timea Babos,R,179,HUN,20.6,4-6 6-4 7-5,3,R128,,5,5,134,89,54,23,,19,24,8,11,112,67,46,17,,8,14,81,768,87,735
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,55,201539,,,Christina Mchale,R,170,USA,21.6,201442,,,Yung Jan Chan,R,170,TPE,24.4,7-5 6-4,3,R128,,4,3,70,50,31,11,,0,3,0,6,73,50,28,10,,4,9,62,961,232,258
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,56,201496,10,,Caroline Wozniacki,R,177,DEN,23.5,201452,,,Lourdes Dominguez Lino,R,163,ESP,32.7,6-0 6-2,3,R128,,,,,,,,,,,,,,,,,,,,10,3520,72,842
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,57,201585,13,,Sloane Stephens,R,170,USA,20.8,201468,,,Yaroslava Shvedova,R,180,KAZ,26.3,7-6(1) 6-3,3,R128,,1,1,67,50,31,7,,2,6,3,13,76,44,22,10,,6,12,13,3075,82,766
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,58,201548,,,Ajla Tomljanovic,R,180,AUS,20.6,201656,,,Tadeja Majeric,R,178,SLO,23.3,3-6 7-6(1) 6-4,3,R128,,5,6,96,47,36,25,,3,6,4,7,100,72,54,10,,3,6,67,871,117,554
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,59,201542,,WC,Olivia Rogowska,R,175,AUS,22.6,201531,,,Mariana Duque Marino,R,169,COL,24.4,6-3 6-3,3,R128,,2,6,59,37,25,10,,5,8,4,4,54,36,18,5,,7,13,169,381,105,626
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,60,202494,,,Elina Svitolina,R,174,UKR,19.3,201320,19,,Svetlana Kuznetsova,R,174,RUS,28.5,6-3 6-3,3,R128,,5,5,56,34,26,8,,2,4,1,4,62,30,20,11,,7,12,47,1185,20,2202
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,61,201587,33,,Bojana Jovanovski,R,175,SRB,22.0,202450,,,Jana Cepelova,R,168,SVK,20.6,6-7(1) 6-1 6-3,3,R128,,0,1,100,76,43,11,,7,12,2,5,81,56,28,7,,4,13,34,1475,69,849
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,62,201423,,,Yvonne Meusburger,R,175,AUT,30.2,201541,,,Chanelle Scheepers,R,176,RSA,29.8,7-6(3) 6-4,3,R128,,1,5,76,52,32,12,,3,7,2,13,75,40,27,12,,6,11,49,1158,79,780
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,63,201366,,,Barbora Strycova,R,164,CZE,27.7,201444,,,Su Wei Hsieh,R,169,TPE,28.0,6-1 4-6 6-1,3,R128,,,,,,,,,,,,,,,,,,,,84,764,86,738
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,64,201458,2,,Victoria Azarenka,R,180,BLR,24.4,201596,,,Johanna Larsson,R,174,SWE,25.4,7-6(2) 6-2,3,R128,,0,7,75,56,41,4,,7,10,2,5,64,46,24,5,,0,5,2,8151,91,706
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,65,200033,1,,Serena Williams,R,175,USA,32.2,201570,,,Vesna Dolonc,R,170,SRB,24.4,6-1 6-2,3,R64,,10,2,50,33,28,8,,1,1,2,8,48,26,17,6,,3,7,1,13260,104,627
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,66,201290,31,,Daniela Hantuchova,R,181,SVK,30.7,201662,,,Karolina Pliskova,R,184,CZE,21.8,6-3 3-6 12-10,3,R64,,9,8,126,74,53,28,,11,14,11,6,126,69,50,28,,5,9,33,1475,70,849
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,67,201325,17,,Samantha Stosur,R,172,AUS,29.7,201450,,,Tsvetana Pironkova,R,180,BUL,26.3,6-2 6-0,3,R64,,4,3,41,24,20,10,,1,1,1,2,47,27,15,4,,8,13,17,2675,57,1036
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,68,201421,14,,Ana Ivanovic,R,184,SRB,26.1,202470,,,Annika Beck,R,170,GER,19.9,6-1 6-2,3,R64,,2,2,48,26,16,13,,1,3,0,3,44,33,13,3,,1,7,14,3010,54,1086
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,69,201386,,,Jie Zheng,R,164,CHN,30.5,201619,,,Madison Keys,R,178,USA,18.9,7-6(5) 1-6 7-5,3,R64,,0,4,106,81,40,14,,8,16,3,1,105,66,39,18,,3,10,56,1073,36,1425
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,70,201348,,WC,Casey Dellacqua,L,165,AUS,28.9,201465,18,,Kirsten Flipkens,R,165,BEL,28.0,6-3 6-0,3,R64,,1,0,41,30,22,6,,0,1,0,7,58,28,15,10,,13,19,120,532,19,2465
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,71,202446,30,,Eugenie Bouchard,R,178,CAN,19.8,200043,,,Virginie Razzano,R,173,FRA,30.6,6-2 7-6(10),3,R64,,4,2,76,38,26,17,,6,9,2,1,79,59,32,6,,5,10,31,1629,100,666
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,72,201616,,,Lauren Davis,R,157,USA,20.2,201504,,,Julia Goerges,R,180,GER,25.1,7-5 2-6 6-4,3,R64,,0,6,108,74,51,15,,10,13,6,1,84,60,45,11,,4,7,68,865,73,836
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,73,201419,4,,Na Li,R,172,CHN,31.8,202505,,Q,Belinda Bencic,R,175,SUI,16.8,6-0 7-6(5),3,R64,,4,2,63,38,27,12,,0,2,2,5,57,31,21,8,,2,7,4,5970,187,339
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,74,201425,26,,Lucie Safarova,L,177,CZE,26.9,201556,,Q,Lucie Hradecka,R,177,CZE,28.6,6-7(4) 6-3 6-0,3,R64,,6,7,98,61,47,20,,6,6,9,9,105,46,33,26,,9,13,26,1775,146,431
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,75,201505,22,,Kate Makarova,L,178,RUS,25.6,201604,,LL,Irina Falconi,R,163,USA,23.6,6-2 7-5,3,R64,,4,6,63,35,26,14,,2,4,0,2,66,49,22,10,,8,13,22,2061,142,446
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,76,201512,,,Monica Niculescu,R,168,ROU,26.3,201513,15,,Sabine Lisicki,R,178,GER,24.3,2-6 6-2 6-2,3,R64,,0,6,83,55,35,9,,1,6,10,6,80,42,23,14,,7,14,64,955,15,2915
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,77,201493,9,,Angelique Kerber,L,173,GER,25.9,201485,,Q,Alla Kudryavtseva,R,178,RUS,26.1,6-4 6-2,3,R64,,3,1,49,29,24,11,,1,2,4,2,63,40,25,8,,9,13,9,4070,162,399
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,78,201590,,,Alison Riske Amritraj,R,173,USA,23.5,201518,,,Yanina Wickmayer,R,182,BEL,24.2,6-1 6-1,3,R64,,4,2,50,39,27,6,,2,2,3,3,46,29,13,6,,5,10,53,1110,63,957
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,79,201355,28,,Flavia Pennetta,R,172,ITA,31.8,201620,,,Monica Puig,R,170,PUR,20.2,6-3 6-4,3,R64,,9,0,53,24,22,18,,0,0,5,6,64,29,21,16,,4,6,29,1735,58,995
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,80,201621,,,Mona Barthel,R,185,GER,23.5,202503,,,Luksika Kumkhum,R,167,THA,20.4,4-6 6-3 6-4,3,R64,,3,6,105,66,44,18,,4,7,4,8,81,47,38,13,,1,5,39,1275,88,732
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,81,201347,8,,Jelena Jankovic,R,177,SRB,28.8,201503,,,Ayumi Morita,R,163,JPN,23.8,6-2 6-0,3,R64,,9,4,39,23,19,7,,0,1,1,3,40,23,8,5,,0,6,8,4230,61,962
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,82,201597,,,Kurumi Nara,R,155,JPN,22.0,201517,32,,Magdalena Rybarikova,R,180,SVK,25.2,6-4 6-3,3,R64,,0,2,68,45,26,15,,3,5,4,1,42,22,16,8,,0,4,74,832,35,1450
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,83,201610,,Q,Zarina Diyas,R,172,KAZ,20.2,201523,,,Marina Erakovic,R,174,NZL,25.8,6-4 6-0,3,R64,,1,1,60,42,27,10,,9,10,2,5,52,26,15,8,,0,5,152,414,52,1121
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,84,201594,11,,Simona Halep,R,168,ROU,22.2,201478,,,Varvara Lepchenko,L,180,USA,27.6,4-6 6-0 6-1,3,R64,,0,3,67,39,29,16,,0,2,1,4,89,56,34,10,,9,15,11,3335,50,1141
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,85,201521,16,,Carla Suarez Navarro,R,162,ESP,25.3,201448,,,Galina Voskoboeva,R,183,KAZ,29.0,7-6(2) 3-6 8-6,3,R64,,0,5,132,96,57,17,,10,17,3,13,115,63,40,23,,4,10,16,2775,77,798
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,86,201495,20,,Dominika Cibulkova,R,161,SVK,24.6,201527,,,Stefanie Voegele,R,170,SUI,23.8,6-0 6-1,3,R64,,0,2,47,32,21,8,,4,5,3,1,38,16,11,1,,3,9,24,1856,46,1190
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,87,201427,25,,Alize Cornet,R,173,FRA,23.9,202429,,,Camila Giorgi,R,168,ITA,22.0,6-3 4-6 6-4,3,R64,,1,9,97,57,39,17,,7,12,0,12,98,55,31,20,,7,13,25,1840,99,670
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,88,201345,3,,Maria Sharapova,R,188,RUS,26.7,201498,,,Karin Knapp,R,180,ITA,26.5,6-3 4-6 10-8,3,R64,,2,12,116,70,44,23,,3,9,3,9,120,64,40,23,,13,20,3,6076,44,1230
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,89,201474,5,,Agnieszka Radwanska,R,170,POL,24.8,201501,,,Olga Govortsova,R,182,BLR,25.3,6-0 7-5,3,R64,,1,1,53,35,28,8,,1,2,0,1,53,37,20,6,,3,8,5,5470,98,681
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,90,201499,29,,Anastasia Pavlyuchenkova,R,177,RUS,22.5,201605,,,Mandy Minella,R,180,LUX,28.1,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,30,1715,107,621
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,20140113,91,202469,,,Garbine Muguruza,R,182,ESP,20.2,203533,,,Anna Karolina Schmiedlova,R,176,SVK,19.3,6-3 6-3,3,R64,,6,6,57,32,23,11,,4,7,1,5,54,32,15,7,,2,8,38,1280,81,768
